59	5	10000	5000	100.00
59	5	7500	5000	100.00
59	5	5000	5000	100.00
59	5	4000	5000	100.00
59	5	3000	5000	100.00
59	5	2500	5000	100.00
59	5	2000	5000	100.00
59	5	1500	5000	100.00
59	5	1000	5000	100.00
59	5	750	5000	100.00
59	5	500	5000	100.00
59	5	400	5000	100.00
59	5	300	5000	100.00
59	5	250	5000	100.00
59	5	200	5000	99.94
59	5	150	5000	99.46
59	5	100	5000	97.06
59	5	50	5000	81.30
59	6	10000	5000	100.00
59	6	7500	5000	100.00
59	6	5000	5000	100.00
59	6	4000	5000	100.00
59	6	3000	5000	100.00
59	6	2500	5000	100.00
59	6	2000	5000	100.00
59	6	1500	5000	100.00
59	6	1000	5000	100.00
59	6	750	5000	100.00
59	6	500	5000	100.00
59	6	400	5000	99.98
59	6	300	5000	99.70
59	6	250	5000	99.18
59	6	200	5000	97.76
59	6	150	5000	94.16
59	6	100	5000	84.76
59	6	50	5000	60.62
59	7	10000	5000	100.00
59	7	7500	5000	100.00
59	7	5000	5000	100.00
59	7	4000	5000	100.00
59	7	3000	5000	100.00
59	7	2500	5000	100.00
59	7	2000	5000	100.00
59	7	1500	5000	100.00
59	7	1000	5000	100.00
59	7	750	5000	100.00
59	7	500	5000	99.42
59	7	400	5000	98.56
59	7	300	5000	96.26
59	7	250	5000	93.50
59	7	200	5000	88.16
59	7	150	5000	80.34
59	7	100	5000	65.54
59	7	50	5000	40.96
59	8	10000	5000	100.00
59	8	7500	5000	100.00
59	8	5000	5000	100.00
59	8	4000	5000	100.00
59	8	3000	5000	100.00
59	8	2500	5000	100.00
59	8	2000	5000	100.00
59	8	1500	5000	100.00
59	8	1000	5000	99.82
59	8	750	5000	98.86
59	8	500	5000	95.30
59	8	400	5000	91.56
59	8	300	5000	84.16
59	8	250	5000	78.20
59	8	200	5000	70.38
59	8	150	5000	59.80
59	8	100	5000	45.60
59	8	50	5000	26.06
59	9	10000	5000	100.00
59	9	7500	5000	100.00
59	9	5000	5000	100.00
59	9	4000	5000	100.00
59	9	3000	5000	100.00
59	9	2500	5000	99.98
59	9	2000	5000	99.94
59	9	1500	5000	99.78
59	9	1000	5000	97.26
59	9	750	5000	93.96
59	9	500	5000	83.86
59	9	400	5000	76.70
59	9	300	5000	65.94
59	9	250	5000	59.00
59	9	200	5000	51.08
59	9	150	5000	41.12
59	9	100	5000	30.04
59	9	50	5000	16.86
59	10	10000	5000	100.00
59	10	7500	5000	100.00
59	10	5000	5000	100.00
59	10	4000	5000	100.00
59	10	3000	5000	99.92
59	10	2500	5000	99.66
59	10	2000	5000	98.88
59	10	1500	5000	96.04
59	10	1000	5000	88.18
59	10	750	5000	80.02
59	10	500	5000	65.94
59	10	400	5000	57.46
59	10	300	5000	47.20
59	10	250	5000	40.42
59	10	200	5000	34.02
59	10	150	5000	26.10
59	10	100	5000	18.06
