60	30	50	5000	0.00
60	30	100	5000	0.00
60	30	150	5000	0.00
60	30	200	5000	0.00
60	30	250	5000	0.00
60	30	300	5000	0.00
60	30	400	5000	0.00
60	30	500	5000	0.00
60	30	750	5000	0.00
60	30	1000	5000	0.00
60	30	1500	5000	0.02
60	30	2000	5000	0.02
60	30	2500	5000	0.02
60	30	3000	5000	0.02
60	30	4000	5000	0.02
60	30	5000	5000	0.08
60	30	7500	5000	0.12
60	30	10000	5000	0.06
60	29	50	5000	0.00
60	29	100	5000	0.00
60	29	150	5000	0.00
60	29	200	5000	0.00
60	29	250	5000	0.00
60	29	300	5000	0.00
60	29	400	5000	0.00
60	29	500	5000	0.00
60	29	750	5000	0.02
60	29	1000	5000	0.02
60	29	1500	5000	0.02
60	29	2000	5000	0.02
60	29	2500	5000	0.02
60	29	3000	5000	0.06
60	29	4000	5000	0.08
60	29	5000	5000	0.08
60	29	7500	5000	0.14
60	29	10000	5000	0.20
60	28	50	5000	0.00
60	28	100	5000	0.00
60	28	150	5000	0.00
60	28	200	5000	0.02
60	28	250	5000	0.02
60	28	300	5000	0.02
60	28	400	5000	0.00
60	28	500	5000	0.02
60	28	750	5000	0.02
60	28	1000	5000	0.02
60	28	1500	5000	0.04
60	28	2000	5000	0.06
60	28	2500	5000	0.04
60	28	3000	5000	0.06
60	28	4000	5000	0.08
60	28	5000	5000	0.14
60	28	7500	5000	0.34
60	28	10000	5000	0.20
60	27	50	5000	0.00
60	27	100	5000	0.00
60	27	150	5000	0.02
60	27	200	5000	0.02
60	27	250	5000	0.02
60	27	300	5000	0.02
60	27	400	5000	0.02
60	27	500	5000	0.02
60	27	750	5000	0.02
60	27	1000	5000	0.02
60	27	1500	5000	0.04
60	27	2000	5000	0.06
60	27	2500	5000	0.26
60	27	3000	5000	0.30
60	27	4000	5000	0.26
60	27	5000	5000	0.30
60	27	7500	5000	0.34
60	27	10000	5000	0.42
60	26	50	5000	0.00
60	26	100	5000	0.00
60	26	150	5000	0.00
60	26	200	5000	0.00
60	26	250	5000	0.00
60	26	300	5000	0.00
60	26	400	5000	0.02
60	26	500	5000	0.02
60	26	750	5000	0.02
60	26	1000	5000	0.02
60	26	1500	5000	0.08
60	26	2000	5000	0.14
60	26	2500	5000	0.20
60	26	3000	5000	0.24
60	26	4000	5000	0.20
60	26	5000	5000	0.26
60	26	7500	5000	0.40
60	26	10000	5000	0.60
60	25	50	5000	0.02
60	25	100	5000	0.02
60	25	150	5000	0.02
60	25	200	5000	0.04
60	25	250	5000	0.06
60	25	300	5000	0.08
60	25	400	5000	0.10
60	25	500	5000	0.10
60	25	750	5000	0.12
60	25	1000	5000	0.08
60	25	1500	5000	0.14
60	25	2000	5000	0.14
60	25	2500	5000	0.20
60	25	3000	5000	0.30
60	25	4000	5000	0.36
60	25	5000	5000	0.46
60	25	7500	5000	1.08
60	25	10000	5000	1.16
60	24	50	5000	0.04
60	24	100	5000	0.06
60	24	150	5000	0.06
60	24	200	5000	0.06
60	24	250	5000	0.08
60	24	300	5000	0.10
60	24	400	5000	0.04
60	24	500	5000	0.08
60	24	750	5000	0.14
60	24	1000	5000	0.20
60	24	1500	5000	0.26
60	24	2000	5000	0.36
60	24	2500	5000	0.58
60	24	3000	5000	0.72
60	24	4000	5000	1.00
60	24	5000	5000	1.16
60	24	7500	5000	1.48
60	24	10000	5000	2.16
60	23	50	5000	0.00
60	23	100	5000	0.00
60	23	150	5000	0.04
60	23	200	5000	0.04
60	23	250	5000	0.04
60	23	300	5000	0.10
60	23	400	5000	0.10
60	23	500	5000	0.10
60	23	750	5000	0.14
60	23	1000	5000	0.16
60	23	1500	5000	0.36
60	23	2000	5000	0.46
60	23	2500	5000	0.86
60	23	3000	5000	1.00
60	23	4000	5000	1.26
60	23	5000	5000	1.62
60	23	7500	5000	2.50
60	23	10000	5000	3.40
60	22	50	5000	0.02
60	22	100	5000	0.04
60	22	150	5000	0.08
60	22	200	5000	0.08
60	22	250	5000	0.14
60	22	300	5000	0.16
60	22	400	5000	0.22
60	22	500	5000	0.26
60	22	750	5000	0.44
60	22	1000	5000	0.54
60	22	1500	5000	0.84
60	22	2000	5000	1.02
60	22	2500	5000	1.36
60	22	3000	5000	1.44
60	22	4000	5000	2.10
60	22	5000	5000	2.58
60	22	7500	5000	3.74
60	22	10000	5000	5.64
60	21	50	5000	0.04
60	21	100	5000	0.04
60	21	150	5000	0.08
60	21	200	5000	0.10
60	21	250	5000	0.10
60	21	300	5000	0.18
60	21	400	5000	0.22
60	21	500	5000	0.26
60	21	750	5000	0.46
60	21	1000	5000	0.66
60	21	1500	5000	1.30
60	21	2000	5000	2.02
60	21	2500	5000	2.72
60	21	3000	5000	3.14
60	21	4000	5000	3.62
60	21	5000	5000	4.44
60	21	7500	5000	6.98
60	21	10000	5000	8.50
60	20	50	5000	0.02
60	20	100	5000	0.04
60	20	150	5000	0.24
60	20	200	5000	0.30
60	20	250	5000	0.42
60	20	300	5000	0.46
60	20	400	5000	0.60
60	20	500	5000	0.78
60	20	750	5000	1.20
60	20	1000	5000	1.48
60	20	1500	5000	2.16
60	20	2000	5000	3.10
60	20	2500	5000	3.36
60	20	3000	5000	3.92
60	20	4000	5000	5.48
60	20	5000	5000	7.60
60	20	7500	5000	10.70
60	20	10000	5000	13.70
60	19	50	5000	0.12
60	19	100	5000	0.22
60	19	150	5000	0.34
60	19	200	5000	0.48
60	19	250	5000	0.58
60	19	300	5000	0.64
60	19	400	5000	0.94
60	19	500	5000	1.08
60	19	750	5000	1.76
60	19	1000	5000	2.50
60	19	1500	5000	3.92
60	19	2000	5000	5.24
60	19	2500	5000	6.20
60	19	3000	5000	7.50
60	19	4000	5000	9.72
60	19	5000	5000	11.54
60	19	7500	5000	17.12
60	19	10000	5000	21.54
60	18	50	5000	0.24
60	18	100	5000	0.40
60	18	150	5000	0.54
60	18	200	5000	0.76
60	18	250	5000	0.92
60	18	300	5000	1.08
60	18	400	5000	1.42
60	18	500	5000	1.78
60	18	750	5000	2.80
60	18	1000	5000	3.64
60	18	1500	5000	5.12
60	18	2000	5000	7.94
60	18	2500	5000	9.76
60	18	3000	5000	11.64
60	18	4000	5000	14.14
60	18	5000	5000	17.78
60	18	7500	5000	25.72
60	18	10000	5000	33.62
60	17	50	5000	0.26
60	17	100	5000	0.64
60	17	150	5000	1.04
60	17	200	5000	1.18
60	17	250	5000	1.48
60	17	300	5000	1.92
60	17	400	5000	2.64
60	17	500	5000	3.20
60	17	750	5000	5.26
60	17	1000	5000	6.88
60	17	1500	5000	9.90
60	17	2000	5000	12.76
60	17	2500	5000	15.54
60	17	3000	5000	18.70
60	17	4000	5000	24.70
60	17	5000	5000	28.74
60	17	7500	5000	40.18
60	17	10000	5000	49.68
60	16	50	5000	0.62
60	16	100	5000	1.30
60	16	150	5000	1.92
60	16	200	5000	2.08
60	16	250	5000	2.62
60	16	300	5000	3.06
60	16	400	5000	4.06
60	16	500	5000	5.06
60	16	750	5000	7.58
60	16	1000	5000	10.32
60	16	1500	5000	14.78
