60	30	50	5000000	0.00
60	30	100	5000000	0.00
60	30	150	5000000	0.00
60	30	200	5000000	0.00
60	30	250	5000000	0.00
60	30	300	5000000	0.00
60	30	400	5000000	0.00
60	30	500	5000000	0.00
60	30	750	5000000	0.01
60	30	1000	5000000	0.01
60	29	50	5000000	0.00
60	29	100	5000000	0.00
60	29	150	5000000	0.00
60	29	200	5000000	0.00
60	29	250	5000000	0.00
60	29	300	5000000	0.00
60	29	400	5000000	0.01
60	29	500	5000000	0.01
60	29	750	5000000	0.01
60	29	1000	5000000	0.02
60	28	50	5000000	0.00
60	28	100	5000000	0.00
60	28	150	5000000	0.00
60	28	200	5000000	0.00
60	28	250	5000000	0.01
60	28	300	5000000	0.01
60	28	400	5000000	0.01
60	28	500	5000000	0.01
60	28	750	5000000	0.02
60	28	1000	5000000	0.02
60	27	50	5000000	0.00
60	27	100	5000000	0.00
60	27	150	5000000	0.01
60	27	200	5000000	0.01
60	27	250	5000000	0.01
60	27	300	5000000	0.01
60	27	400	5000000	0.02
60	27	500	5000000	0.02
60	27	750	5000000	0.03
60	27	1000	5000000	0.04
60	26	50	5000000	0.00
60	26	100	5000000	0.01
60	26	150	5000000	0.01
60	26	200	5000000	0.01
60	26	250	5000000	0.02
60	26	300	5000000	0.02
60	26	400	5000000	0.03
60	26	500	5000000	0.03
60	26	750	5000000	0.05
60	26	1000	5000000	0.07
60	25	50	5000000	0.01
60	25	100	5000000	0.01
60	25	150	5000000	0.02
60	25	200	5000000	0.02
60	25	250	5000000	0.03
60	25	300	5000000	0.04
60	25	400	5000000	0.05
60	25	500	5000000	0.06
60	25	750	5000000	0.09
60	25	1000	5000000	0.12
60	24	50	5000000	0.01
60	24	100	5000000	0.02
60	24	150	5000000	0.03
60	24	200	5000000	0.04
60	24	250	5000000	0.05
60	24	300	5000000	0.06
60	24	400	5000000	0.08
60	24	500	5000000	0.10
60	24	750	5000000	0.14
60	24	1000	5000000	0.19
60	23	50	5000000	0.02
60	23	100	5000000	0.03
60	23	150	5000000	0.05
60	23	200	5000000	0.06
60	23	250	5000000	0.08
60	23	300	5000000	0.10
60	23	400	5000000	0.13
60	23	500	5000000	0.16
60	23	750	5000000	0.24
60	23	1000	5000000	0.32
60	22	50	5000000	0.03
60	22	100	5000000	0.05
60	22	150	5000000	0.08
60	22	200	5000000	0.11
60	22	250	5000000	0.13
60	22	300	5000000	0.16
60	22	400	5000000	0.21
60	22	500	5000000	0.27
60	22	750	5000000	0.40
60	22	1000	5000000	0.53
60	21	50	5000000	0.05
60	21	100	5000000	0.09
60	21	150	5000000	0.13
60	21	200	5000000	0.18
60	21	250	5000000	0.22
60	21	300	5000000	0.27
60	21	400	5000000	0.35
60	21	500	5000000	0.44
60	21	750	5000000	0.67
60	21	1000	5000000	0.88
60	20	50	5000000	0.07
60	20	100	5000000	0.15
60	20	150	5000000	0.22
60	20	200	5000000	0.29
60	20	250	5000000	0.37
60	20	300	5000000	0.44
60	20	400	5000000	0.58
60	20	500	5000000	0.73
60	20	750	5000000	1.09
60	20	1000	5000000	1.46
60	19	50	5000000	0.12
60	19	100	5000000	0.25
60	19	150	5000000	0.37
60	19	200	5000000	0.49
60	19	250	5000000	0.61
60	19	300	5000000	0.73
60	19	400	5000000	0.98
60	19	500	5000000	1.22
60	19	750	5000000	1.83
60	19	1000	5000000	2.42
60	18	50	5000000	0.21
60	18	100	5000000	0.41
60	18	150	5000000	0.61
60	18	200	5000000	0.81
60	18	250	5000000	1.02
60	18	300	5000000	1.22
60	18	400	5000000	1.62
60	18	500	5000000	2.02
60	18	750	5000000	3.02
60	18	1000	5000000	4.00
60	17	50	5000000	0.34
60	17	100	5000000	0.68
60	17	150	5000000	1.01
60	17	200	5000000	1.35
60	17	250	5000000	1.70
60	17	300	5000000	2.02
60	17	400	5000000	2.69
60	17	500	5000000	3.35
60	17	750	5000000	4.98
60	17	1000	5000000	6.59
60	16	50	5000000	0.57
60	16	100	5000000	1.12
60	16	150	5000000	1.68
60	16	200	5000000	2.24
60	16	250	5000000	2.79
60	16	300	5000000	3.34
60	16	400	5000000	4.43
60	16	500	5000000	5.51
60	16	750	5000000	8.15
60	16	1000	5000000	10.72
