60	8	300	1000000	87.85
60	8	200	1000000	75.27
60	8	100	1000000	49.94
60	9	300	1000000	70.94
60	9	200	1000000	56.15
60	9	100	1000000	33.69
60	10	300	1000000	51.98
60	10	200	1000000	38.69
60	10	100	1000000	21.70
59	8	300	1000000	84.70
59	8	200	1000000	71.18
59	8	100	1000000	46.03
59	9	300	1000000	66.35
59	9	200	1000000	51.49
59	9	100	1000000	30.19
59	10	300	1000000	46.98
59	10	200	1000000	34.51
59	10	100	1000000	19.10
58	8	300	1000000	81.15
58	8	200	1000000	66.99
58	8	100	1000000	42.28
58	9	300	1000000	61.39
58	9	200	1000000	46.92
58	9	100	1000000	27.03
58	10	300	1000000	42.14
58	10	200	1000000	30.63
58	10	100	1000000	16.58
57	8	300	1000000	77.20
57	8	200	1000000	62.45
57	8	100	1000000	38.59
57	9	300	1000000	56.34
57	9	200	1000000	42.41
57	9	100	1000000	24.13
57	10	300	1000000	37.54
57	10	200	1000000	26.90
57	10	100	1000000	14.53
56	8	300	1000000	72.86
56	8	200	1000000	58.07
56	8	100	1000000	35.13
56	9	300	1000000	51.56
56	9	200	1000000	38.21
56	9	100	1000000	21.34
56	10	300	1000000	33.10
56	10	200	1000000	23.52
56	10	100	1000000	12.56
55	8	300	1000000	68.46
55	8	200	1000000	53.44
55	8	100	1000000	31.78
55	9	300	1000000	46.60
55	9	200	1000000	34.17
55	9	100	1000000	18.84
55	10	300	1000000	29.12
55	10	200	1000000	20.48
55	10	100	1000000	10.78
