70	5	500	1000000	100.00
70	5	400	1000000	100.00
70	5	300	1000000	100.00
70	5	200	1000000	100.00
70	5	100	1000000	99.94
70	6	500	1000000	100.00
70	6	400	1000000	100.00
70	6	300	1000000	100.00
70	6	200	1000000	99.99
70	6	100	1000000	99.05
70	7	500	1000000	100.00
70	7	400	1000000	100.00
70	7	300	1000000	99.99
70	7	200	1000000	99.77
70	7	100	1000000	94.96
70	8	500	1000000	100.00
70	8	400	1000000	99.97
70	8	300	1000000	99.77
70	8	200	1000000	98.18
70	8	100	1000000	85.94
70	9	500	1000000	99.89
70	9	400	1000000	99.56
70	9	300	1000000	98.27
70	9	200	1000000	93.13
70	9	100	1000000	73.14
70	10	500	1000000	98.99
70	10	400	1000000	97.45
70	10	300	1000000	93.53
70	10	200	1000000	83.68
70	10	100	1000000	59.05
70	11	500	1000000	95.66
70	11	400	1000000	91.85
70	11	300	1000000	84.61
70	11	200	1000000	71.03
70	11	100	1000000	45.95
70	12	500	1000000	88.43
