59	5	10000	20000	100.00
59	5	7500	20000	100.00
59	5	5000	20000	100.00
59	5	4000	20000	100.00
59	5	3000	20000	100.00
59	5	2500	20000	100.00
59	5	2000	20000	100.00
59	5	1500	20000	100.00
59	5	1000	20000	100.00
59	5	750	20000	100.00
59	5	500	20000	100.00
59	5	400	20000	100.00
59	5	300	20000	100.00
59	5	250	20000	99.98
59	5	200	20000	99.90
59	5	150	20000	99.45
59	5	100	20000	96.84
59	5	50	20000	81.46
59	6	10000	20000	100.00
59	6	7500	20000	100.00
59	6	5000	20000	100.00
59	6	4000	20000	100.00
59	6	3000	20000	100.00
59	6	2500	20000	100.00
59	6	2000	20000	100.00
59	6	1500	20000	100.00
59	6	1000	20000	100.00
59	6	750	20000	100.00
59	6	500	20000	99.99
59	6	400	20000	99.96
59	6	300	20000	99.69
59	6	250	20000	99.24
59	6	200	20000	97.99
59	6	150	20000	94.49
59	6	100	20000	84.90
59	6	50	20000	60.42
59	7	10000	20000	100.00
59	7	7500	20000	100.00
59	7	5000	20000	100.00
59	7	4000	20000	100.00
59	7	3000	20000	100.00
59	7	2500	20000	100.00
59	7	2000	20000	100.00
59	7	1500	20000	100.00
59	7	1000	20000	100.00
59	7	750	20000	100.00
59	7	500	20000	99.58
59	7	400	20000	98.79
59	7	300	20000	96.14
59	7	250	20000	93.58
59	7	200	20000	88.79
59	7	150	20000	80.15
59	7	100	20000	65.76
59	7	50	20000	40.76
59	8	10000	20000	100.00
59	8	7500	20000	100.00
59	8	5000	20000	100.00
59	8	4000	20000	100.00
59	8	3000	20000	100.00
59	8	2500	20000	100.00
59	8	2000	20000	100.00
59	8	1500	20000	99.99
59	8	1000	20000	99.78
59	8	750	20000	99.05
59	8	500	20000	95.41
59	8	400	20000	91.31
59	8	300	20000	84.03
59	8	250	20000	78.28
59	8	200	20000	70.28
59	8	150	20000	59.71
59	8	100	20000	45.31
59	8	50	20000	26.30
59	9	10000	20000	100.00
59	9	7500	20000	100.00
59	9	5000	20000	100.00
59	9	4000	20000	100.00
59	9	3000	20000	100.00
59	9	2500	20000	100.00
59	9	2000	20000	99.94
59	9	1500	20000	99.68
59	9	1000	20000	97.54
59	9	750	20000	93.79
59	9	500	20000	84.20
59	9	400	20000	77.08
59	9	300	20000	66.43
59	9	250	20000	59.78
59	9	200	20000	51.74
59	9	150	20000	42.20
59	9	100	20000	30.37
59	9	50	20000	16.51
59	10	10000	20000	100.00
59	10	7500	20000	100.00
59	10	5000	20000	100.00
59	10	4000	20000	99.97
59	10	3000	20000	99.79
59	10	2500	20000	99.41
59	10	2000	20000	98.48
59	10	1500	20000	95.79
59	10	1000	20000	87.98
59	10	750	20000	79.56
59	10	500	20000	65.22
59	10	400	20000	57.53
59	10	300	20000	47.28
59	10	250	20000	41.41
59	10	200	20000	34.72
59	10	150	20000	27.21
59	10	100	20000	18.93
59	10	50	20000	9.70
59	11	10000	20000	100.00
59	11	7500	20000	100.00
59	11	5000	20000	99.82
59	11	4000	20000	99.28
59	11	3000	20000	97.68
59	11	2500	20000	95.57
59	11	2000	20000	91.79
59	11	1500	20000	84.65
